solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,accepted
12.122,7.176,4.946,0.408,50.6,91.8,True,s1->s2->c1->c2,Birmingham,O1111,O5331,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,3,9,6.23,7.06,0.0,3.377,3.799,4.523,28.2,both_shop,True,1
21.906,16.978,4.928,0.2249,63.9,100.5,True,s1->s2->c2->c1,Birmingham,O2113,O3305,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,13,12,9.25,11.32,0.0,12.959,8.943,4.02,19.5,both_shop,True,1
20.342,15.426,4.916,0.2417,52.1,224.5,True,s1->s2->c2->c1,Birmingham,O420,O649,delivery_only,shop_and_deliver,same_day,same_day,True,16,2,8.15,5.66,0.0,9.38,7.148,6.046,15.5,mixed,True,1
8.711,3.84,4.871,0.5591,56.6,216.4,True,s1->s2->c2->c1,Birmingham,O4398,O5427,shop_and_deliver,shop_and_deliver,same_day,same_day,True,22,9,13.01,6.11,0.0,2.77,3.82,1.07,23.6,both_shop,True,1
21.013,16.155,4.858,0.2312,61.7,206.2,True,s1->s2->c2->c1,Birmingham,O1322,O5539,shop_and_deliver,shop_and_deliver,same_day,next_day,True,16,20,8.63,9.79,0.0,10.639,7.749,5.516,33.8,both_shop,True,1
10.022,5.219,4.802,0.4792,40.2,85.6,True,s1->s2->c2->c1,Birmingham,O1931,O3320,shop_and_deliver,delivery_only,on_demand,on_demand,True,6,10,9.5,8.21,0.0,3.335,4.069,1.884,34.4,mixed,True,1
23.18,18.383,4.797,0.207,56.5,220.8,True,s1->s2->c2->c1,Birmingham,O700,O5033,delivery_only,shop_and_deliver,next_day,same_day,True,5,15,5.9,8.76,0.0,13.854,9.326,4.529,19.2,mixed,True,1
9.832,5.044,4.787,0.4869,44.1,118.6,True,s1->s2->c1->c2,Birmingham,O272,O3278,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,8,5,6.18,7.64,0.0,2.649,2.395,5.041,1.4,both_shop,True,1
25.251,20.468,4.783,0.1894,56.0,102.1,True,s1->s2->c2->c1,Birmingham,O585,O3306,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,12,3,6.73,4.82,0.0,12.246,8.514,8.222,17.9,both_shop,True,1
14.226,9.468,4.757,0.3344,51.1,235.0,True,s1->s2->c1->c2,Birmingham,O3796,O5630,shop_and_deliver,shop_and_deliver,next_day,same_day,True,3,15,6.11,10.12,0.0,6.536,2.932,8.362,5.0,both_shop,True,1
10.012,5.258,4.755,0.4749,20.0,120.0,True,s2->s1->c1->c2,Birmingham,O57,O1969,delivery_only,delivery_only,same_day,on_demand,False,25,2,10.49,5.24,0.19,2.727,2.341,5.18,21.8,both_delivery,True,1
10.378,5.673,4.705,0.4534,61.1,75.4,True,s1->s2->c1->c2,Birmingham,O362,O2821,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,13,11,7.84,7.58,0.0,2.244,3.43,3.519,44.6,both_shop,True,1
12.688,7.986,4.702,0.3706,34.5,109.9,True,s1->s2->c1->c2,Birmingham,O2749,O4765,shop_and_deliver,delivery_only,on_demand,same_day,True,5,18,10.07,12.46,0.0,4.372,3.614,5.46,10.1,mixed,True,1
10.926,6.231,4.694,0.4296,63.5,203.0,True,s1->s2->c1->c2,Birmingham,O1032,O1645,shop_and_deliver,shop_and_deliver,same_day,same_day,True,11,31,7.68,11.31,0.0,2.98,3.251,4.424,37.0,both_shop,True,1
10.352,5.717,4.634,0.4477,27.2,117.8,True,s1->s2->c1->c2,Birmingham,O4459,O5322,delivery_only,shop_and_deliver,on_demand,same_day,True,5,8,5.27,7.94,0.0,3.025,2.693,4.966,2.2,mixed,True,1
14.22,9.608,4.613,0.3244,52.9,202.4,True,s1->s2->c1->c2,Birmingham,O2524,O5416,delivery_only,shop_and_deliver,same_day,same_day,True,13,15,10.12,9.5,0.0,6.691,2.917,8.387,37.6,mixed,True,1
12.659,8.067,4.592,0.3627,33.7,85.7,True,s1->s2->c1->c2,Birmingham,O1534,O5226,delivery_only,shop_and_deliver,on_demand,on_demand,True,3,23,5.57,11.29,0.0,5.305,2.762,7.135,34.3,mixed,True,1
10.057,5.477,4.58,0.4554,44.4,120.0,True,s1->s2->c1->c2,Birmingham,O2768,O5035,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,8,6,7.01,6.59,0.0,3.048,2.43,5.198,33.8,both_shop,True,1
7.339,2.769,4.57,0.6227,34.1,224.1,True,s1->s2->c1->c2,Birmingham,O1001,O4632,shop_and_deliver,shop_and_deliver,same_day,same_day,True,7,3,7.45,5.71,0.0,0.336,2.433,2.473,15.9,both_shop,True,1
13.863,9.295,4.568,0.3295,69.9,1429.9,True,s1->s2->c1->c2,Birmingham,O3130,O5712,shop_and_deliver,shop_and_deliver,next_day,next_day,True,14,8,9.79,6.28,0.0,6.105,3.19,7.482,10.1,both_shop,True,1
8.027,3.462,4.565,0.5687,21.5,120.0,True,s1->s2->c2->c1,Birmingham,O1444,O3940,delivery_only,delivery_only,on_demand,same_day,True,12,11,9.31,7.81,0.0,2.357,3.461,1.105,12.7,both_delivery,True,1
14.7,10.149,4.551,0.3096,56.9,109.4,True,s1->s2->c1->c2,Birmingham,O450,O2372,shop_and_deliver,delivery_only,on_demand,same_day,True,9,7,5.92,8.8,0.0,7.059,3.09,8.52,10.6,mixed,True,1
8.881,4.34,4.54,0.5113,31.3,120.0,True,s1->s2->c1->c2,Birmingham,O945,O1240,delivery_only,shop_and_deliver,next_day,on_demand,True,34,24,14.17,12.25,0.0,1.657,2.684,3.513,2.4,mixed,True,1
13.926,9.429,4.498,0.323,54.3,112.7,True,s1->s2->c2->c1,Birmingham,O1448,O3282,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,5,12,7.62,6.81,0.0,7.785,6.141,1.644,7.3,both_shop,True,1
14.023,9.549,4.474,0.319,60.5,120.0,True,s1->s2->c2->c1,Birmingham,O4112,O5544,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,6,14,7.6,9.22,0.0,7.068,5.771,2.481,10.4,both_shop,True,1
15.507,11.048,4.459,0.2876,56.0,214.5,True,s1->s2->c1->c2,Birmingham,O1953,O4430,shop_and_deliver,shop_and_deliver,same_day,same_day,True,7,11,5.88,8.24,0.0,5.973,5.074,5.358,25.5,both_shop,True,1
10.277,5.864,4.413,0.4294,40.1,77.3,True,s1->s2->c2->c1,Birmingham,O493,O4626,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,15,13,7.57,9.85,0.0,3.011,3.712,2.853,42.7,both_shop,True,1
11.587,7.193,4.394,0.3792,48.7,219.1,True,s2->s1->c2->c1,Birmingham,O3847,O3899,shop_and_deliver,shop_and_deliver,same_day,same_day,False,4,4,6.61,5.23,0.19,3.413,3.923,3.742,20.9,both_shop,True,1
10.228,5.854,4.374,0.4277,68.8,79.0,True,s1->s2->c1->c2,Birmingham,O1291,O1595,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,25,9,12.51,7.01,0.0,3.662,2.192,5.844,41.0,both_shop,True,1
8.014,3.684,4.331,0.5404,52.6,202.4,True,s1->s2->c2->c1,Birmingham,O2909,O5826,shop_and_deliver,shop_and_deliver,same_day,same_day,True,6,11,10.95,7.67,0.0,2.559,3.445,1.125,37.6,both_shop,True,1
7.382,3.117,4.266,0.5778,36.9,234.4,True,s1->s2->c1->c2,Birmingham,O2812,O3614,delivery_only,shop_and_deliver,same_day,same_day,True,10,18,9.13,10.18,0.0,0.85,2.266,2.85,5.6,mixed,True,1
9.151,4.917,4.233,0.4626,32.7,85.5,True,s1->s2->c2->c1,Birmingham,O2706,O3089,shop_and_deliver,delivery_only,on_demand,same_day,True,8,18,7.47,10.06,0.0,3.135,3.684,1.783,34.5,mixed,True,1
9.105,4.983,4.122,0.4527,27.8,120.0,True,s1->s2->c2->c1,Birmingham,O1699,O3742,delivery_only,shop_and_deliver,on_demand,same_day,True,10,18,9.87,8.06,0.0,4.313,4.218,0.67,39.2,mixed,True,1
16.239,12.133,4.106,0.2529,64.3,240.0,True,s1->s2->c1->c2,Birmingham,O1600,O5430,shop_and_deliver,delivery_only,same_day,next_day,True,25,12,11.29,8.559999999999999,0.0,7.741,4.391,7.456,19.5,mixed,True,1
12.103,8.016,4.086,0.3376,33.9,89.0,True,s1->s2->c1->c2,Birmingham,O3090,O4794,shop_and_deliver,delivery_only,next_day,on_demand,True,21,6,11.12,5.17,0.0,5.422,2.594,6.914,31.0,mixed,True,1
11.452,7.434,4.017,0.3508,45.7,108.1,True,s1->s2->c2->c1,Birmingham,O1956,O5673,delivery_only,shop_and_deliver,on_demand,on_demand,True,1,19,7.39,10.79,0.0,4.925,4.471,2.509,11.9,mixed,True,1
15.221,11.215,4.006,0.2632,58.8,88.6,True,s1->s2->c1->c2,Birmingham,O3692,O4241,delivery_only,shop_and_deliver,same_day,on_demand,True,1,20,6.9,9.96,0.0,9.209,2.006,11.208,31.4,mixed,True,1
20.639,16.633,4.006,0.1941,73.6,75.9,True,s1->s2->c2->c1,Birmingham,O3034,O5508,shop_and_deliver,delivery_only,on_demand,on_demand,True,16,14,8.64,7.18,0.0,12.101,8.053,4.532,44.1,mixed,True,1
9.668,5.685,3.983,0.4119,61.3,108.4,True,s1->s2->c1->c2,Birmingham,O391,O2356,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,19,8,9.37,7.61,0.0,2.651,3.035,3.599,11.6,both_shop,True,1
6.852,2.91,3.942,0.5753,23.1,89.5,True,s1->s2->c2->c1,Birmingham,O249,O1082,delivery_only,shop_and_deliver,on_demand,same_day,True,39,8,15.97,9.54,0.0,1.875,2.909,1.035,30.5,mixed,True,1
10.029,6.114,3.915,0.3904,19.3,120.0,True,s1->s2->c2->c1,Birmingham,O4554,O4890,delivery_only,delivery_only,on_demand,same_day,True,12,6,8.36,5.63,0.0,5.091,4.503,1.023,36.5,both_delivery,True,1
8.805,4.933,3.872,0.4397,34.0,226.7,True,s1->s2->c1->c2,Birmingham,O2545,O2638,shop_and_deliver,delivery_only,same_day,same_day,True,6,7,5.28,6.33,0.0,2.967,1.966,4.872,13.3,mixed,True,1
17.822,13.958,3.864,0.2168,73.1,120.0,True,s1->s2->c1->c2,Birmingham,O63,O5220,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,11,12,8.59,7.21,0.0,9.091,4.867,8.088,30.1,both_shop,True,1
16.294,12.533,3.761,0.2308,55.0,120.0,True,s1->s2->c1->c2,Birmingham,O3335,O5205,delivery_only,shop_and_deliver,same_day,on_demand,True,10,16,7.94,11.4,0.0,7.303,5.23,5.834,43.7,mixed,True,1
7.921,4.172,3.748,0.4732,44.1,88.1,True,s1->s2->c1->c2,Birmingham,O772,O1258,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,12,9,9.3,11.0,0.0,1.828,2.344,3.232,31.9,both_shop,True,1
10.877,7.195,3.682,0.3385,49.1,120.0,True,s1->s2->c1->c2,Birmingham,O1857,O4184,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,5,6.82,7.16,0.0,4.338,2.857,5.163,25.1,both_shop,True,1
17.359,13.75,3.609,0.2079,64.4,116.5,True,s1->s2->c1->c2,Birmingham,O3838,O4869,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,16,7,8.68,6.7,0.0,9.662,4.088,9.183,3.5,both_shop,True,1
7.035,3.44,3.595,0.5111,28.5,81.1,True,s1->s2->c2->c1,Birmingham,O1879,O2415,shop_and_deliver,delivery_only,on_demand,on_demand,True,6,10,6.35,11.42,0.0,1.202,2.399,2.237,38.9,mixed,True,1
12.552,8.972,3.58,0.2852,44.5,85.0,True,s1->s2->c2->c1,Birmingham,O2607,O5189,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,2,8,6.94,7.92,0.0,6.533,5.056,2.439,35.0,both_shop,True,1
11.33,7.765,3.565,0.3147,40.3,240.0,True,s1->s2->c1->c2,Birmingham,O326,O1813,shop_and_deliver,shop_and_deliver,next_day,same_day,True,2,11,5.29,9.91,0.0,5.436,2.329,6.672,36.9,both_shop,True,1
8.225,4.69,3.535,0.4298,44.0,120.0,True,s1->s2->c1->c2,Birmingham,O41,O1224,delivery_only,shop_and_deliver,on_demand,next_day,True,16,10,10.13,7.02,0.0,2.56,2.13,3.964,10.3,mixed,True,1
6.55,3.022,3.529,0.5387,32.8,203.2,True,s1->s2->c2->c1,Birmingham,O1298,O1613,shop_and_deliver,shop_and_deliver,same_day,same_day,True,17,8,10.57,6.74,0.0,0.844,2.186,2.178,36.8,both_shop,True,1
17.886,14.394,3.493,0.1953,39.1,222.6,True,s1->s2->c1->c2,Birmingham,O1862,O3031,delivery_only,shop_and_deliver,same_day,same_day,True,33,3,15.66,6.53,0.0,8.616,5.778,6.33,17.4,mixed,True,1
7.482,3.994,3.488,0.4662,27.6,116.9,True,s1->s2->c2->c1,Birmingham,O3092,O5138,shop_and_deliver,delivery_only,on_demand,same_day,True,7,3,10.97,4.5,0.0,2.765,3.126,1.229,3.1,mixed,True,1
11.449,7.976,3.473,0.3033,39.5,98.0,True,s1->s2->c1->c2,Birmingham,O2258,O3627,shop_and_deliver,delivery_only,on_demand,same_day,True,7,4,6.49,5.16,0.0,4.629,3.347,4.755,22.0,mixed,True,1
8.795,5.35,3.445,0.3917,42.7,120.0,True,s1->s2->c1->c2,Birmingham,O1886,O4441,shop_and_deliver,delivery_only,same_day,on_demand,True,11,6,6.35,5.29,0.0,3.394,1.956,4.883,1.0,mixed,True,1
14.293,10.885,3.408,0.2385,61.1,231.3,True,s1->s2->c2->c1,Birmingham,O274,O3726,shop_and_deliver,shop_and_deliver,same_day,same_day,True,1,15,7.38,13.47,0.0,6.134,4.771,4.75,8.7,both_shop,True,1
7.654,4.29,3.364,0.4395,45.7,120.0,True,s2->s1->c1->c2,Birmingham,O982,O4963,shop_and_deliver,shop_and_deliver,next_day,on_demand,False,8,7,5.66,5.45,0.19,2.457,1.644,4.207,34.5,both_shop,True,1
6.144,2.785,3.359,0.5468,23.5,100.2,True,s1->s2->c2->c1,Birmingham,O1151,O1963,shop_and_deliver,delivery_only,on_demand,on_demand,True,7,6,6.89,7.44,0.0,1.419,2.389,1.366,19.8,mixed,True,1
5.351,2.005,3.345,0.6252,23.3,227.2,True,s1->s2->c2->c1,Birmingham,O3913,O5269,shop_and_deliver,shop_and_deliver,same_day,same_day,True,3,7,4.56,6.85,0.0,0.666,2.005,1.34,12.8,both_shop,True,1
7.69,4.397,3.293,0.4282,56.3,89.9,True,s1->s2->c2->c1,Birmingham,O254,O2408,shop_and_deliver,shop_and_deliver,same_day,on_demand,False,10,10,8.31,7.95,0.19,2.932,3.258,1.276,30.1,both_shop,True,1
13.887,10.642,3.245,0.2337,52.4,120.0,True,s1->s2->c2->c1,Birmingham,O809,O863,shop_and_deliver,delivery_only,on_demand,same_day,True,15,4,9.81,4.69,0.0,8.15,5.697,2.492,5.9,mixed,True,1
9.792,6.548,3.244,0.3313,33.2,112.1,True,s1->s2->c2->c1,Birmingham,O482,O849,shop_and_deliver,delivery_only,same_day,on_demand,True,13,8,8.86,9.36,0.0,5.444,4.344,1.103,7.9,mixed,True,1
12.826,9.6,3.226,0.2515,39.6,120.0,True,s1->s2->c2->c1,Birmingham,O3224,O3474,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,21,6,10.07,7.57,0.0,7.378,5.302,2.222,38.9,both_shop,True,1
17.107,13.892,3.215,0.1879,38.1,209.9,True,s1->s2->c2->c1,Birmingham,O217,O4021,delivery_only,shop_and_deliver,same_day,next_day,True,9,12,5.75,13.12,0.0,9.854,6.534,4.038,30.1,mixed,True,1
7.18,3.986,3.194,0.4449,30.1,120.0,True,s1->s2->c1->c2,Birmingham,O717,O4660,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,9,8.77,10.27,0.0,2.227,1.759,3.663,1.0,both_shop,True,1
8.733,5.574,3.159,0.3618,37.6,87.5,True,s1->s2->c2->c1,Birmingham,O895,O5012,delivery_only,shop_and_deliver,on_demand,same_day,True,5,12,6.09,8.45,0.0,2.842,3.0,2.732,32.5,mixed,True,1
5.799,2.681,3.117,0.5376,32.3,212.2,True,s1->s2->c1->c2,Birmingham,O2246,O3004,shop_and_deliver,shop_and_deliver,same_day,same_day,True,5,8,6.92,6.23,0.0,1.118,1.563,2.672,27.8,both_shop,True,1
8.53,5.434,3.096,0.363,34.7,227.0,True,s1->s2->c1->c2,Birmingham,O2898,O5486,shop_and_deliver,delivery_only,same_day,same_day,True,11,2,7.16,5.58,0.0,3.514,1.92,4.69,13.0,mixed,True,1
7.267,4.176,3.092,0.4254,53.6,120.0,True,s1->s2->c2->c1,Birmingham,O1081,O4988,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,3,10,6.23,8.54,0.0,3.344,3.218,0.832,29.9,both_shop,True,1
16.096,13.01,3.086,0.1917,54.2,117.3,True,s1->s2->c2->c1,Birmingham,O1159,O4235,delivery_only,shop_and_deliver,on_demand,on_demand,True,17,8,8.86,10.45,0.0,8.735,5.91,4.275,2.7,mixed,True,1
6.743,3.66,3.083,0.4573,54.6,80.4,True,s1->s2->c2->c1,Birmingham,O852,O1213,shop_and_deliver,delivery_only,on_demand,on_demand,True,21,6,10.37,5.6,0.0,2.243,2.663,1.417,39.6,mixed,True,1
15.71,12.652,3.058,0.1947,70.0,103.7,True,s1->s2->c1->c2,Birmingham,O2195,O4463,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,5,9,5.27,8.26,0.0,11.122,1.53,12.65,16.3,both_shop,True,1
6.558,3.592,2.965,0.4522,43.5,79.7,True,s1->s2->c1->c2,Birmingham,O1035,O3001,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,7,12,6.29,7.74,0.0,1.454,2.138,2.282,40.3,both_shop,True,1
6.836,3.962,2.874,0.4204,33.4,1420.0,True,s1->s2->c2->c1,Birmingham,O1422,O1718,shop_and_deliver,shop_and_deliver,next_day,next_day,True,10,2,7.51,4.72,0.0,3.071,2.973,0.891,20.0,both_shop,True,1
15.088,12.249,2.839,0.1881,59.1,227.2,True,s1->s2->c1->c2,Birmingham,O3025,O3313,shop_and_deliver,delivery_only,same_day,same_day,True,20,10,12.97,7.04,0.0,10.064,2.184,10.719,12.8,mixed,True,1
7.748,4.91,2.839,0.3663,40.6,1406.1,True,s1->s2->c1->c2,Birmingham,O1373,O1462,shop_and_deliver,shop_and_deliver,next_day,next_day,True,9,1,5.99,7.1,0.0,2.727,2.183,3.383,33.9,both_shop,True,1
10.182,7.358,2.824,0.2774,39.5,87.2,True,s1->s2->c1->c2,Birmingham,O932,O2904,delivery_only,shop_and_deliver,on_demand,same_day,True,32,8,17.490000000000002,9.12,0.0,5.412,1.946,6.289,32.8,mixed,True,1
12.599,9.788,2.811,0.2231,30.7,83.5,True,s1->s2->c1->c2,Birmingham,O25,O5801,delivery_only,shop_and_deliver,on_demand,on_demand,True,12,11,7.66,9.03,0.0,7.359,2.429,7.741,36.5,mixed,True,1
11.268,8.464,2.805,0.2489,41.3,92.1,True,s1->s2->c2->c1,Birmingham,O2497,O5202,delivery_only,shop_and_deliver,same_day,on_demand,True,11,22,11.03,11.8,0.0,5.282,4.043,3.182,27.9,mixed,True,1
13.362,10.728,2.633,0.1971,46.8,120.0,True,s1->s2->c1->c2,Birmingham,O395,O2527,delivery_only,shop_and_deliver,on_demand,same_day,True,7,9,6.61,8.35,0.0,6.445,4.284,4.795,39.1,mixed,True,1
5.172,2.593,2.579,0.4987,47.0,119.5,True,s1->s2->c1->c2,Birmingham,O582,O912,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,10,2,9.0,4.2,0.0,1.294,1.298,2.575,0.5,both_shop,True,1
4.695,2.193,2.503,0.533,25.2,116.5,True,s1->s2->c2->c1,Birmingham,O2181,O5995,shop_and_deliver,delivery_only,on_demand,same_day,True,9,19,6.39,9.12,0.0,0.64,1.571,1.552,3.5,mixed,True,1
8.216,5.736,2.48,0.3018,41.3,199.1,True,s1->s2->c1->c2,Birmingham,O3349,O4602,shop_and_deliver,delivery_only,same_day,same_day,True,14,3,9.26,4.49,0.0,4.421,1.315,5.585,40.9,mixed,True,1
6.533,4.059,2.474,0.3786,44.3,240.0,True,s1->s2->c1->c2,Birmingham,O1796,O2873,delivery_only,shop_and_deliver,same_day,next_day,True,16,29,8.78,12.21,0.0,2.662,1.397,3.738,31.2,mixed,True,1
10.646,8.365,2.28,0.2142,35.0,120.0,True,s1->s2->c1->c2,Birmingham,O2992,O3133,shop_and_deliver,delivery_only,on_demand,same_day,True,16,8,9.87,8.29,0.0,6.573,1.792,7.062,2.9,mixed,True,1
9.631,7.396,2.235,0.2321,42.2,80.0,True,s1->s2->c1->c2,Birmingham,O2232,O2449,shop_and_deliver,delivery_only,on_demand,on_demand,True,12,11,7.72,10.76,0.0,6.251,1.146,7.34,40.0,mixed,True,1
10.632,8.418,2.214,0.2083,28.7,120.0,True,s1->s2->c1->c2,Birmingham,O86,O5021,shop_and_deliver,delivery_only,same_day,on_demand,True,3,24,6.02,10.25,0.0,6.036,2.382,5.869,34.1,mixed,True,1
4.161,1.964,2.197,0.528,40.6,240.0,True,s1->s2->c1->c2,Birmingham,O2226,O4265,shop_and_deliver,shop_and_deliver,same_day,next_day,True,4,11,6.21,11.94,0.0,0.746,1.218,1.725,22.6,both_shop,True,1
9.825,7.719,2.106,0.2144,49.2,120.0,True,s1->s2->c1->c2,Birmingham,O553,O4001,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,8,11.35,6.72,0.0,5.95,1.769,6.287,12.9,both_shop,True,1
4.395,2.296,2.099,0.4776,31.8,197.5,True,s1->s2->c1->c2,Birmingham,O2570,O3731,shop_and_deliver,shop_and_deliver,same_day,same_day,True,6,13,8.14,6.77,0.0,1.11,1.185,2.024,42.5,both_shop,True,1
5.245,3.16,2.085,0.3975,29.3,120.0,True,s1->s2->c2->c1,Birmingham,O48,O662,shop_and_deliver,delivery_only,same_day,on_demand,True,7,20,6.25,9.87,0.0,2.553,2.319,0.607,20.9,mixed,True,1
9.539,7.503,2.036,0.2135,55.4,120.0,True,s1->s2->c1->c2,Birmingham,O4315,O5920,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,13,8,7.93,6.63,0.0,5.073,2.429,4.681,13.6,both_shop,True,1
4.806,2.788,2.019,0.42,26.0,96.9,True,s1->s2->c2->c1,Birmingham,O1296,O2661,shop_and_deliver,delivery_only,next_day,on_demand,True,7,21,6.33,10.29,0.0,2.366,2.192,0.422,23.1,mixed,True,1
8.883,6.952,1.931,0.2174,43.1,120.0,True,s1->s2->c1->c2,Birmingham,O2000,O4039,delivery_only,shop_and_deliver,on_demand,same_day,True,14,5,9.34,7.43,0.0,5.073,1.879,5.125,23.8,mixed,True,1
8.519,6.618,1.901,0.2232,48.3,120.0,True,s1->s2->c1->c2,Birmingham,O1819,O2466,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,10,7,9.08,5.53,0.0,5.45,1.168,6.183,12.6,both_shop,True,1
4.156,2.314,1.842,0.4433,39.2,120.0,True,s1->s2->c1->c2,Birmingham,O40,O5246,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,18,5,10.05,6.63,0.0,1.366,0.948,2.261,17.2,both_shop,True,1
4.574,2.751,1.823,0.3985,37.2,234.0,True,s1->s2->c1->c2,Birmingham,O1798,O3162,delivery_only,shop_and_deliver,same_day,next_day,True,9,19,13.32,10.36,0.0,1.837,0.914,2.746,6.0,mixed,True,1
5.829,4.122,1.707,0.2929,38.3,114.0,True,s1->s2->c1->c2,Birmingham,O1702,O3307,delivery_only,shop_and_deliver,on_demand,on_demand,True,21,18,10.15,9.6,0.0,2.828,1.294,3.241,6.0,mixed,True,1
7.822,6.255,1.567,0.2004,56.1,239.3,True,s1->s2->c2->c1,Birmingham,O1041,O1832,shop_and_deliver,shop_and_deliver,same_day,next_day,True,13,3,9.68,7.04,0.0,4.067,2.817,2.188,0.7,both_shop,True,1
3.555,2.013,1.542,0.4338,49.8,120.0,True,s1->s2->c1->c2,Birmingham,O2966,O4191,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,16,9,9.48,9.52,0.0,1.146,0.867,1.821,24.8,both_shop,True,1
5.11,3.62,1.489,0.2915,31.2,240.0,True,s1->s2->c1->c2,Birmingham,O489,O2658,shop_and_deliver,delivery_only,next_day,same_day,True,11,8,7.95,8.73,0.0,2.793,0.827,3.455,44.8,mixed,True,1
5.689,4.242,1.447,0.2544,52.3,208.2,True,s1->s2->c1->c2,Birmingham,O4215,O5150,shop_and_deliver,shop_and_deliver,next_day,same_day,True,13,6,10.06,7.76,0.0,3.073,1.169,3.352,31.8,both_shop,True,1
5.581,4.573,1.008,0.1806,62.8,115.4,True,s1->s2->c2->c1,Birmingham,O88,O3622,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,22,12,9.39,7.17,0.0,3.264,2.136,1.309,4.6,both_shop,True,1
58.465,22.504,35.961,0.6151,87.5,98.8,True,s1->s2->c2->c1,Los Angeles,O1532,O5467,delivery_only,shop_and_deliver,on_demand,same_day,True,6,21,7.56,12.5,0.0,7.459,21.71,15.045,21.2,mixed,True,1
61.644,30.249,31.395,0.5093,75.6,211.1,True,s1->s2->c2->c1,Los Angeles,O3713,O5386,delivery_only,shop_and_deliver,same_day,same_day,True,1,12,6.1,7.03,0.0,23.519,27.457,6.73,28.9,mixed,True,1
45.309,15.598,29.711,0.6557,85.1,116.7,True,s1->s2->c2->c1,Los Angeles,O3059,O4594,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,3,15,6.33,9.45,0.0,1.465,15.588,14.133,3.3,both_shop,True,1
56.457,28.208,28.25,0.5004,66.5,1431.8,True,s1->s2->c2->c1,Los Angeles,O360,O905,shop_and_deliver,delivery_only,next_day,next_day,True,8,21,7.33,10.63,0.0,22.68,25.465,5.528,8.2,mixed,True,1
43.975,16.552,27.423,0.6236,45.5,113.3,True,s1->s2->c2->c1,Los Angeles,O3123,O4121,shop_and_deliver,delivery_only,on_demand,on_demand,True,8,9,6.32,6.38,0.0,5.316,16.369,11.236,6.7,mixed,True,1
42.478,15.729,26.75,0.6297,62.5,239.5,True,s1->s2->c2->c1,Los Angeles,O2281,O3117,shop_and_deliver,shop_and_deliver,same_day,same_day,True,17,8,10.32,8.719999999999999,0.0,1.664,14.207,14.065,0.5,both_shop,True,1
56.491,29.809,26.682,0.4723,65.9,120.0,True,s1->s2->c2->c1,Los Angeles,O358,O1670,delivery_only,delivery_only,on_demand,same_day,True,12,26,6.7,11.73,0.0,27.122,26.902,2.687,32.7,both_delivery,True,1
48.049,22.384,25.665,0.5341,70.5,202.5,True,s1->s2->c2->c1,Los Angeles,O4256,O4863,delivery_only,delivery_only,same_day,same_day,True,12,13,9.43,10.33,0.0,17.946,21.805,4.439,37.5,both_delivery,True,1
39.431,14.052,25.379,0.6436,36.8,120.0,True,s1->s2->c2->c1,Los Angeles,O1742,O4928,delivery_only,delivery_only,same_day,on_demand,True,32,10,18.04,9.31,0.0,2.643,14.011,11.409,35.6,both_delivery,True,1
39.774,14.443,25.331,0.6369,32.5,240.0,True,s1->s2->c1->c2,Los Angeles,O1952,O4979,delivery_only,delivery_only,same_day,next_day,True,16,21,9.71,11.41,0.0,1.314,13.129,13.516,16.0,both_delivery,True,1
