solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,accepted
18.82,15.125,3.695,0.1963,58.9,101.9,True,s1->s2->c2->c1,Birmingham,O4717,O5747,delivery_only,shop_and_deliver,same_day,on_demand,True,18,5,9.61,5.19,0.0,10.99,7.343,4.135,18.1,mixed,True,0
23.168,22.848,0.32,0.0138,67.9,240.0,True,s1->s2->c1->c2,Birmingham,O4717,O5116,delivery_only,shop_and_deliver,same_day,next_day,True,18,11,9.61,6.97,0.0,15.505,7.343,8.482,5.8,mixed,False,0
27.366,25.186,2.18,0.0796,59.3,102.4,True,s1->s2->c2->c1,Birmingham,O4719,O4830,delivery_only,shop_and_deliver,on_demand,on_demand,True,33,6,14.1,6.43,0.0,17.457,9.818,7.729,17.6,mixed,False,0
23.419,22.024,1.395,0.0596,69.9,115.4,True,s1->s2->c1->c2,Birmingham,O4720,O5513,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,6,11,5.04,8.46,0.0,16.499,5.524,12.37,4.6,both_shop,False,0
16.746,13.461,3.285,0.1962,49.2,94.1,True,s1->s2->c1->c2,Birmingham,O4720,O5988,shop_and_deliver,delivery_only,on_demand,on_demand,True,6,4,5.04,6.3,0.0,7.937,5.524,5.698,25.9,mixed,True,0
11.784,7.033,4.751,0.4032,31.5,120.0,True,s1->s2->c1->c2,Birmingham,O4741,O5488,delivery_only,shop_and_deliver,same_day,on_demand,True,8,11,9.03,10.14,0.0,3.522,3.512,4.761,39.2,mixed,True,0
13.048,6.397,6.652,0.5098,38.7,224.9,True,s1->s2->c1->c2,Birmingham,O4741,O5421,delivery_only,shop_and_deliver,same_day,same_day,True,8,13,9.03,8.31,0.0,2.885,3.512,6.025,15.1,mixed,True,0
18.203,14.627,3.575,0.1964,56.2,120.0,True,s1->s2->c1->c2,Birmingham,O4741,O5719,delivery_only,shop_and_deliver,same_day,on_demand,True,8,11,9.03,9.34,0.0,11.116,3.512,11.18,6.7,mixed,True,0
15.69,15.284,0.406,0.0259,62.4,109.7,True,s1->s2->c1->c2,Birmingham,O4741,O5955,delivery_only,shop_and_deliver,same_day,on_demand,True,8,25,9.03,10.96,0.0,11.773,3.512,8.667,10.3,mixed,False,0
15.254,9.943,5.311,0.3482,39.0,120.0,True,s1->s2->c1->c2,Birmingham,O4755,O4811,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,8,2,7.68,7.24,0.0,6.957,2.986,9.282,3.7,both_shop,True,1
10.005,9.762,0.243,0.0243,57.8,237.8,True,s1->s2->c1->c2,Birmingham,O4755,O5228,shop_and_deliver,delivery_only,same_day,next_day,True,8,9,7.68,7.96,0.0,6.776,2.986,4.033,2.2,mixed,False,0
17.98,17.923,0.057,0.0032,49.0,117.5,True,s1->s2->c1->c2,Birmingham,O4755,O5806,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,8,14,7.68,8.21,0.0,14.937,2.986,12.008,2.5,both_shop,False,0
21.273,11.991,9.282,0.4363,88.5,197.0,True,s1->s2->c2->c1,Birmingham,O4756,O5012,shop_and_deliver,shop_and_deliver,same_day,same_day,True,12,12,6.82,8.45,0.0,9.259,9.271,2.732,43.0,both_shop,True,0
22.634,17.437,5.197,0.2296,58.3,103.2,True,s1->s2->c2->c1,Birmingham,O4756,O5262,shop_and_deliver,delivery_only,same_day,on_demand,True,12,12,6.82,8.93,0.0,13.344,9.271,4.093,16.8,mixed,True,0
24.583,21.236,3.347,0.1361,94.5,83.3,False,s1->s2->c2->c1,Birmingham,O4756,O5190,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,12,31,6.82,18.65,0.0,15.195,9.271,6.041,36.7,both_shop,False,0
35.897,31.074,4.823,0.1344,111.4,105.5,False,s1->s2->c2->c1,Birmingham,O4762,O4839,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,14,5.4,9.27,0.0,21.594,13.209,9.48,14.5,both_shop,False,0
29.033,18.013,11.02,0.3796,88.1,120.0,True,s1->s2->c2->c1,Birmingham,O4762,O5644,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,7,5.4,10.11,0.0,15.398,13.209,2.615,10.0,both_shop,True,0
34.369,27.937,6.432,0.1871,106.7,232.0,True,s1->s2->c2->c1,Birmingham,O4762,O5361,shop_and_deliver,shop_and_deliver,next_day,same_day,True,6,14,5.4,8.66,0.0,19.986,13.209,7.951,8.0,both_shop,True,0
30.553,16.903,13.65,0.4468,68.0,120.0,True,s1->s2->c2->c1,Birmingham,O4762,O5747,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,5,5.4,5.19,0.0,12.768,13.209,4.135,26.8,both_shop,True,0
39.307,17.578,21.729,0.5528,91.7,100.0,True,s1->s2->c2->c1,Birmingham,O4762,O5173,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,40,5.4,15.69,0.0,4.688,13.209,12.889,20.0,both_shop,True,0
34.9,14.125,20.775,0.5953,70.2,1400.9,True,s1->s2->c2->c1,Birmingham,O4762,O5116,shop_and_deliver,shop_and_deliver,next_day,next_day,True,6,11,5.4,6.97,0.0,5.643,13.209,8.482,39.1,both_shop,True,0
20.272,19.928,0.344,0.017,55.4,87.6,True,s1->s2->c1->c2,Birmingham,O4765,O5718,delivery_only,delivery_only,same_day,on_demand,True,18,9,12.46,8.79,0.0,14.467,5.46,9.351,32.4,both_delivery,False,1
12.91,11.731,1.179,0.0913,24.4,120.0,True,s1->s2->c2->c1,Birmingham,O4780,O5953,delivery_only,delivery_only,on_demand,next_day,True,15,21,9.98,9.13,0.0,8.044,4.611,3.687,8.3,both_delivery,False,0
12.6,10.411,2.189,0.1737,39.8,100.3,True,s1->s2->c2->c1,Birmingham,O4780,O5637,delivery_only,shop_and_deliver,on_demand,on_demand,True,15,7,9.98,7.76,0.0,7.034,4.611,3.378,19.7,mixed,False,1
15.153,9.191,5.963,0.3935,28.7,120.0,True,s1->s2->c1->c2,Birmingham,O4783,O4810,delivery_only,delivery_only,same_day,on_demand,True,4,20,7.38,9.96,0.0,5.895,3.296,8.562,9.1,both_delivery,True,1
13.214,6.892,6.322,0.4784,63.3,223.2,True,s1->s2->c1->c2,Birmingham,O4783,O4845,delivery_only,shop_and_deliver,same_day,same_day,True,4,32,7.38,12.42,0.0,3.597,3.296,6.623,16.8,mixed,True,0
12.179,12.125,0.054,0.0044,54.7,221.6,True,s1->s2->c1->c2,Birmingham,O4783,O5145,delivery_only,shop_and_deliver,same_day,same_day,True,4,14,7.38,9.77,0.0,8.83,3.296,5.588,18.4,mixed,False,0
9.628,4.906,4.722,0.4904,45.7,104.7,True,s1->s2->c2->c1,Birmingham,O4791,O5388,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,3,7,4.93,7.88,0.0,4.294,4.508,0.612,15.3,both_shop,True,0
15.204,10.17,5.033,0.3311,69.7,103.1,True,s1->s2->c1->c2,Birmingham,O4793,O5428,shop_and_deliver,delivery_only,on_demand,on_demand,True,20,10,9.57,8.93,0.0,5.205,4.965,5.273,16.9,mixed,True,0
14.111,12.103,2.009,0.1423,73.1,115.5,True,s1->s2->c2->c1,Birmingham,O4793,O5346,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,20,11,9.57,9.34,0.0,7.922,4.965,4.181,4.5,both_shop,False,0
23.532,15.705,7.827,0.3326,74.1,98.9,True,s1->s2->c1->c2,Birmingham,O4794,O5538,delivery_only,shop_and_deliver,on_demand,on_demand,True,6,16,5.17,12.47,0.0,8.791,6.914,9.704,21.1,mixed,True,0
32.148,29.056,3.092,0.0962,89.4,120.0,True,s1->s2->c2->c1,Birmingham,O4797,O4980,delivery_only,shop_and_deliver,same_day,on_demand,True,7,26,10.57,12.17,0.0,20.368,11.73,8.688,15.9,mixed,False,0
22.915,10.946,11.969,0.5223,76.6,238.5,True,s1->s2->c1->c2,Birmingham,O4805,O5174,shop_and_deliver,shop_and_deliver,same_day,same_day,True,18,14,8.02,9.74,0.0,3.721,7.225,8.465,1.5,both_shop,True,0
16.063,10.421,5.641,0.3512,70.7,240.0,True,s1->s2->c2->c1,Birmingham,O4805,O5261,shop_and_deliver,shop_and_deliver,same_day,next_day,True,18,15,8.02,7.66,0.0,8.808,7.225,1.613,0.4,both_shop,True,1
19.82,8.295,11.525,0.5815,43.1,108.8,True,s1->s2->c2->c1,Birmingham,O4805,O5775,shop_and_deliver,delivery_only,same_day,on_demand,True,18,11,8.02,8.53,0.0,2.925,7.225,5.37,11.2,mixed,True,0
19.607,8.02,11.586,0.5909,66.6,120.0,True,s1->s2->c2->c1,Birmingham,O4805,O5638,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,18,26,8.02,13.42,0.0,2.864,7.225,5.157,15.3,both_shop,True,0
20.458,19.196,1.262,0.0617,101.4,85.9,False,s1->s2->c2->c1,Birmingham,O4805,O5950,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,18,24,8.02,14.14,0.0,13.187,7.225,6.009,34.1,both_shop,False,0
23.748,12.78,10.968,0.4618,61.5,120.0,True,s1->s2->c2->c1,Birmingham,O4810,O4845,delivery_only,shop_and_deliver,on_demand,same_day,True,20,32,9.96,12.42,0.0,6.157,8.562,6.623,25.9,mixed,True,0
22.713,18.845,3.867,0.1703,71.2,120.0,True,s1->s2->c2->c1,Birmingham,O4810,O5145,delivery_only,shop_and_deliver,on_demand,same_day,True,20,14,9.96,9.77,0.0,13.258,8.562,5.588,27.5,mixed,False,0
22.596,15.698,6.899,0.3053,37.4,120.0,True,s1->s2->c2->c1,Birmingham,O4811,O5228,shop_and_deliver,delivery_only,on_demand,next_day,True,2,9,7.24,7.96,0.0,11.665,9.282,4.033,1.5,mixed,True,0
30.571,28.965,1.606,0.0525,81.3,113.8,True,s1->s2->c1->c2,Birmingham,O4811,O5806,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,2,14,7.24,8.21,0.0,19.683,9.282,12.008,6.2,both_shop,False,0
4.51,4.267,0.242,0.0537,18.1,96.9,True,s1->s2->c1->c2,Birmingham,O4814,O4995,delivery_only,delivery_only,same_day,on_demand,True,24,15,12.4,7.64,0.0,3.915,0.352,3.806,23.1,both_delivery,False,1
13.399,12.739,0.66,0.0493,57.6,240.0,True,s1->s2->c1->c2,Birmingham,O4814,O5699,delivery_only,shop_and_deliver,same_day,next_day,True,24,16,12.4,9.09,0.0,12.387,0.352,12.696,10.0,mixed,False,0
5.67,5.37,0.3,0.0529,37.5,228.9,True,s1->s2->c1->c2,Birmingham,O4814,O5322,delivery_only,shop_and_deliver,same_day,same_day,True,24,8,12.4,7.94,0.0,5.018,0.352,4.966,11.1,mixed,False,0
21.474,15.028,6.447,0.3002,41.0,84.9,True,s1->s2->c2->c1,Birmingham,O4817,O5679,delivery_only,delivery_only,on_demand,on_demand,True,7,9,7.95,8.3,0.0,9.113,7.78,5.915,35.1,both_delivery,True,0
27.703,27.077,0.626,0.0226,86.5,103.9,True,s1->s2->c1->c2,Birmingham,O4817,O5793,delivery_only,shop_and_deliver,on_demand,on_demand,True,7,14,7.95,7.98,0.0,19.298,7.78,12.144,16.1,mixed,False,0
24.586,20.096,4.49,0.1826,59.4,105.4,True,s1->s2->c1->c2,Birmingham,O4817,O5061,delivery_only,delivery_only,on_demand,same_day,True,7,3,7.95,6.81,0.0,12.316,7.78,9.026,14.6,both_delivery,True,0
18.395,16.269,2.126,0.1156,74.5,240.0,True,s1->s2->c2->c1,Birmingham,O4836,O5539,delivery_only,shop_and_deliver,same_day,next_day,True,17,20,10.71,9.79,0.0,10.753,6.439,5.516,11.0,mixed,False,0
21.574,9.48,12.095,0.5606,59.6,95.5,True,s1->s2->c2->c1,Birmingham,O4839,O5644,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,7,9.27,10.11,0.0,6.864,9.48,2.615,24.5,both_shop,True,0
26.91,9.564,17.346,0.6446,50.4,113.5,True,s1->s2->c2->c1,Birmingham,O4839,O5361,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,14,9.27,8.66,0.0,1.613,9.48,7.951,6.5,both_shop,True,0
23.094,13.01,10.084,0.4367,67.5,78.7,True,s1->s2->c2->c1,Birmingham,O4839,O5747,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,5,9.27,5.19,0.0,8.875,9.48,4.135,41.3,both_shop,True,0
31.849,31.647,0.202,0.0063,122.6,114.4,False,s1->s2->c1->c2,Birmingham,O4839,O5173,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,40,9.27,15.69,0.0,22.167,9.48,12.889,5.6,both_shop,False,0
19.416,13.662,5.754,0.2964,87.2,120.0,True,s1->s2->c2->c1,Birmingham,O4844,O4880,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,14,10.1,11.48,0.0,8.152,6.953,5.509,24.7,both_shop,True,0
18.834,17.792,1.042,0.0553,108.9,238.4,True,s1->s2->c2->c1,Birmingham,O4845,O5145,shop_and_deliver,shop_and_deliver,same_day,same_day,True,32,14,12.42,9.77,0.0,12.204,6.623,5.588,1.6,both_shop,False,0
15.507,10.166,5.34,0.3444,55.8,78.5,True,s1->s2->c2->c1,Birmingham,O4845,O5246,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,32,5,12.42,6.63,0.0,7.906,6.623,2.261,41.5,both_shop,True,0
27.236,9.817,17.419,0.6396,57.0,84.4,True,s1->s2->c1->c2,Birmingham,O4849,O5049,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,7,16,7.59,7.51,0.0,0.896,8.921,9.394,35.6,both_shop,True,1
24.896,12.983,11.914,0.4785,59.0,101.4,True,s1->s2->c2->c1,Birmingham,O4849,O5188,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,7,7,7.59,8.12,0.0,5.928,8.921,7.054,18.6,both_shop,True,0
26.518,20.3,6.218,0.2345,46.9,120.0,True,s1->s2->c1->c2,Birmingham,O4850,O5582,delivery_only,delivery_only,on_demand,next_day,True,7,4,9.8,6.86,0.0,11.843,8.457,9.605,29.4,both_delivery,True,1
19.394,11.958,7.436,0.3834,43.1,120.0,True,s1->s2->c2->c1,Birmingham,O4850,O5544,delivery_only,shop_and_deliver,on_demand,same_day,True,7,14,9.8,9.22,0.0,9.478,8.457,2.481,0.9,mixed,True,0
17.669,13.089,4.579,0.2592,58.1,119.6,True,s1->s2->c2->c1,Birmingham,O4864,O5205,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,8,16,9.64,11.4,0.0,7.255,5.917,5.834,0.4,both_shop,True,0
20.297,8.523,11.774,0.5801,45.8,105.4,True,s1->s2->c1->c2,Birmingham,O4864,O5037,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,8,17,9.64,8.01,0.0,2.606,5.917,8.463,14.6,both_shop,True,1
14.523,14.03,0.493,0.0339,60.1,120.0,True,s1->s2->c1->c2,Birmingham,O4868,O5325,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,7,9,8.1,8.71,0.0,10.536,3.494,7.535,11.7,both_shop,False,1
13.352,13.346,0.006,0.0004,78.2,120.0,True,s1->s2->c1->c2,Birmingham,O4868,O5553,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,7,11,8.1,7.61,0.0,9.852,3.494,6.364,23.7,both_shop,False,0
15.03,14.813,0.217,0.0144,56.4,102.1,True,s1->s2->c1->c2,Birmingham,O4868,O5586,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,7,15,8.1,7.27,0.0,11.319,3.494,8.042,17.9,both_shop,False,0
25.501,9.542,15.96,0.6258,73.6,118.0,True,s1->s2->c2->c1,Birmingham,O4869,O5226,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,23,6.7,11.29,0.0,2.407,9.183,7.135,2.0,both_shop,True,0
19.919,10.707,9.212,0.4625,42.4,227.3,True,s1->s2->c2->c1,Birmingham,O4869,O5995,shop_and_deliver,delivery_only,same_day,same_day,True,7,19,6.7,9.12,0.0,9.155,9.183,1.552,12.7,mixed,True,0
13.627,6.661,6.967,0.5112,31.7,120.0,True,s1->s2->c2->c1,Birmingham,O4870,O5133,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,3,14,7.05,9.65,0.0,5.092,6.029,1.569,15.6,both_shop,True,1
16.904,14.974,1.93,0.1142,114.2,198.6,True,s1->s2->c2->c1,Birmingham,O4870,O5023,shop_and_deliver,shop_and_deliver,same_day,next_day,True,3,42,7.05,16.3,0.0,10.128,6.029,4.845,41.4,both_shop,False,0
14.968,13.359,1.609,0.1075,71.2,120.0,True,s1->s2->c1->c2,Birmingham,O4871,O5726,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,24,5.59,12.27,0.0,8.855,4.505,5.959,15.9,both_shop,False,0
10.412,8.214,2.198,0.2111,44.0,120.0,True,s1->s2->c1->c2,Birmingham,O4874,O5175,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,14,6,8.83,8.52,0.0,6.511,1.703,7.006,42.8,both_shop,True,0
6.48,3.369,3.111,0.4801,32.3,120.0,True,s1->s2->c1->c2,Birmingham,O4874,O5634,shop_and_deliver,delivery_only,next_day,on_demand,True,14,11,8.83,8.559999999999999,0.0,1.666,1.703,3.074,32.4,mixed,True,0
16.381,16.196,0.186,0.0113,62.4,84.5,True,s1->s2->c1->c2,Birmingham,O4875,O5421,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,10,13,8.0,8.31,0.0,11.018,5.178,6.025,35.5,both_shop,False,0
19.023,13.748,5.275,0.2773,85.0,79.6,False,s1->s2->c1->c2,Birmingham,O4875,O5955,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,10,25,8.0,10.96,0.0,8.57,5.178,8.667,40.4,both_shop,False,0
28.419,12.156,16.263,0.5723,52.5,100.4,True,s1->s2->c2->c1,Birmingham,O4876,O5488,delivery_only,shop_and_deliver,on_demand,on_demand,True,11,11,8.68,10.14,0.0,7.395,11.829,4.761,19.6,mixed,True,0
28.997,17.208,11.79,0.4066,60.7,112.5,True,s1->s2->c2->c1,Birmingham,O4876,O5663,delivery_only,shop_and_deliver,on_demand,on_demand,True,11,9,8.68,6.13,0.0,11.869,11.829,5.339,7.5,mixed,True,1
25.829,16.066,9.763,0.378,57.4,91.0,True,s1->s2->c2->c1,Birmingham,O4876,O4885,delivery_only,shop_and_deliver,on_demand,next_day,True,11,10,8.68,11.18,0.0,13.895,11.829,2.171,29.0,mixed,True,1
24.902,11.898,13.005,0.5222,47.2,77.7,True,s1->s2->c2->c1,Birmingham,O4876,O5769,delivery_only,shop_and_deliver,on_demand,same_day,True,11,15,8.68,8.86,0.0,10.654,11.829,1.244,42.3,mixed,True,0
21.622,13.41,8.211,0.3798,57.5,87.5,True,s1->s2->c2->c1,Birmingham,O4878,O5086,delivery_only,shop_and_deliver,on_demand,same_day,True,3,24,5.46,9.67,0.0,8.097,8.154,5.314,32.5,mixed,True,1
14.225,11.845,2.38,0.1673,50.9,92.6,True,s1->s2->c2->c1,Birmingham,O4880,O5395,shop_and_deliver,delivery_only,on_demand,same_day,True,14,4,11.48,5.61,0.0,8.639,5.509,3.206,27.4,mixed,False,1
12.534,7.033,5.502,0.4389,69.6,81.1,True,s2->s1->c2->c1,Birmingham,O4881,O5948,delivery_only,shop_and_deliver,on_demand,same_day,False,9,24,5.92,13.57,0.19,4.439,4.928,2.49,38.9,mixed,True,0
18.559,17.791,0.768,0.0414,41.7,97.9,True,s2->s1->c1->c2,Birmingham,O4881,O5676,delivery_only,shop_and_deliver,on_demand,on_demand,False,9,10,5.92,8.07,0.19,12.674,4.928,8.514,22.1,mixed,False,1
9.681,8.918,0.763,0.0788,58.0,83.5,True,s1->s2->c1->c2,Birmingham,O4885,O5663,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,10,9,11.18,6.13,0.0,6.747,2.171,5.339,36.5,both_shop,False,0
5.586,4.659,0.927,0.1659,57.8,240.0,True,s1->s2->c2->c1,Birmingham,O4885,O5769,shop_and_deliver,shop_and_deliver,next_day,same_day,True,10,15,11.18,8.86,0.0,3.415,2.171,1.244,13.4,both_shop,False,1
28.381,20.938,7.443,0.2622,78.9,120.0,True,s1->s2->c1->c2,Birmingham,O4887,O5187,shop_and_deliver,delivery_only,on_demand,same_day,True,6,4,8.11,5.72,0.0,11.877,9.061,10.259,35.9,mixed,True,0
20.816,14.436,6.38,0.3065,60.1,85.4,True,s1->s2->c2->c1,Birmingham,O4887,O4917,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,6,5,8.11,5.19,0.0,11.742,9.061,2.694,34.6,both_shop,True,0
29.196,11.358,17.837,0.611,68.0,120.0,True,s1->s2->c1->c2,Birmingham,O4887,O5750,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,6,19,8.11,8.74,0.0,2.297,9.061,11.073,3.5,both_shop,True,0
4.042,1.997,2.045,0.5059,31.2,228.4,True,s1->s2->c1->c2,Birmingham,O4890,O5932,delivery_only,shop_and_deliver,same_day,next_day,True,6,16,5.63,10.25,0.0,0.975,1.023,1.997,11.6,mixed,True,1
18.68,17.789,0.891,0.0477,43.5,120.0,True,s1->s2->c1->c2,Birmingham,O4892,O5095,delivery_only,delivery_only,on_demand,next_day,True,4,6,4.74,7.67,0.0,12.996,4.793,9.094,26.0,both_delivery,False,0
13.775,11.001,2.773,0.2013,31.8,84.1,True,s1->s2->c2->c1,Birmingham,O4892,O5853,delivery_only,delivery_only,on_demand,same_day,True,4,4,4.74,9.93,0.0,6.813,4.793,4.189,35.9,both_delivery,True,1
6.966,3.058,3.908,0.561,47.8,84.5,True,s1->s2->c2->c1,Birmingham,O4894,O5279,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,7,4,7.71,7.42,0.0,0.968,2.438,2.09,35.5,both_shop,True,0
13.735,10.701,3.034,0.2209,58.4,120.0,True,s1->s2->c1->c2,Birmingham,O4894,O5551,shop_and_deliver,delivery_only,on_demand,same_day,True,7,9,7.71,7.64,0.0,8.263,2.438,8.859,14.9,mixed,True,0
12.358,12.195,0.163,0.0132,64.2,95.1,True,s1->s2->c1->c2,Birmingham,O4894,O5712,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,7,8,7.71,6.28,0.0,9.758,2.438,7.482,24.9,both_shop,False,0
6.385,6.372,0.013,0.0021,59.0,120.0,True,s1->s2->c1->c2,Birmingham,O4897,O5900,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,14,19,9.38,11.44,0.0,5.728,0.644,5.097,9.2,both_shop,False,0
2.609,1.495,1.113,0.4268,38.5,216.0,True,s1->s2->c1->c2,Birmingham,O4897,O5945,shop_and_deliver,shop_and_deliver,same_day,same_day,True,14,22,9.38,10.69,0.0,0.851,0.644,1.32,24.0,both_shop,True,1
9.845,7.335,2.51,0.255,48.3,120.0,True,s1->s2->c2->c1,Birmingham,O4900,O5462,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,16,11,8.93,8.86,0.0,5.51,4.01,1.825,39.8,both_shop,True,1
19.915,16.085,3.83,0.1923,85.5,238.6,True,s1->s2->c1->c2,Birmingham,O4900,O5209,shop_and_deliver,delivery_only,same_day,same_day,True,16,20,8.93,12.43,0.0,12.075,4.01,11.895,1.4,mixed,True,0
8.794,4.019,4.775,0.543,56.6,209.8,True,s1->s2->c2->c1,Birmingham,O4900,O5613,shop_and_deliver,shop_and_deliver,same_day,same_day,True,16,5,8.93,5.26,0.0,3.246,4.01,0.773,30.2,both_shop,True,0
17.618,17.477,0.141,0.008,61.4,240.0,True,s1->s2->c1->c2,Birmingham,O4900,O5093,shop_and_deliver,shop_and_deliver,same_day,next_day,True,16,6,8.93,5.14,0.0,13.467,4.01,9.598,38.0,both_shop,False,0
11.83,9.309,2.521,0.2131,56.8,227.2,True,s1->s2->c2->c1,Birmingham,O4900,O5771,shop_and_deliver,shop_and_deliver,same_day,same_day,True,16,6,8.93,8.030000000000001,0.0,5.499,4.01,3.81,12.8,both_shop,True,1
17.837,7.626,10.211,0.5725,47.6,115.1,True,s1->s2->c2->c1,Birmingham,O4911,O5621,delivery_only,shop_and_deliver,on_demand,on_demand,True,9,24,7.36,10.56,0.0,3.029,6.62,4.597,4.9,mixed,True,0
15.547,7.326,8.222,0.5288,74.1,97.1,True,s1->s2->c2->c1,Birmingham,O4911,O5635,delivery_only,shop_and_deliver,on_demand,on_demand,True,9,30,7.36,11.97,0.0,5.019,6.62,2.307,22.9,mixed,True,0
20.659,14.613,6.046,0.2927,49.2,113.3,True,s1->s2->c1->c2,Birmingham,O4911,O5835,delivery_only,shop_and_deliver,on_demand,on_demand,True,9,6,7.36,8.120000000000001,0.0,7.993,6.62,7.418,6.7,mixed,True,0
15.397,8.006,7.39,0.48,24.3,120.0,True,s1->s2->c2->c1,Birmingham,O4911,O5546,delivery_only,delivery_only,on_demand,next_day,True,9,16,7.36,7.64,0.0,5.851,6.62,2.156,5.0,both_delivery,True,0
16.696,8.758,7.937,0.4754,31.0,90.6,True,s1->s2->c2->c1,Birmingham,O4911,O5739,delivery_only,delivery_only,on_demand,on_demand,True,9,7,7.36,9.2,0.0,5.303,6.62,3.455,29.4,both_delivery,True,1
17.159,9.382,7.777,0.4532,37.4,120.0,True,s1->s2->c2->c1,Birmingham,O4911,O5401,delivery_only,shop_and_deliver,on_demand,same_day,True,9,8,7.36,7.01,0.0,5.464,6.62,3.918,2.2,mixed,True,0
17.388,7.446,9.943,0.5718,26.2,96.9,True,s1->s2->c2->c1,Birmingham,O4911,O5469,delivery_only,delivery_only,on_demand,on_demand,True,9,9,7.36,7.54,0.0,3.298,6.62,4.147,23.1,both_delivery,True,0
11.806,10.755,1.05,0.089,50.9,216.6,True,s1->s2->c2->c1,Birmingham,O4916,O5150,shop_and_deliver,shop_and_deliver,same_day,same_day,True,13,6,7.9,7.76,0.0,7.404,4.227,3.352,23.4,both_shop,False,0
9.683,6.426,3.258,0.3364,40.3,232.6,True,s1->s2->c2->c1,Birmingham,O4916,O5138,shop_and_deliver,delivery_only,same_day,same_day,True,13,3,7.9,4.5,0.0,5.197,4.227,1.229,7.4,mixed,True,0
16.461,16.409,0.052,0.0032,65.5,201.9,True,s1->s2->c1->c2,Birmingham,O4917,O5750,shop_and_deliver,shop_and_deliver,same_day,same_day,True,5,19,5.19,8.74,0.0,13.715,2.694,11.073,38.1,both_shop,False,0
14.655,13.83,0.825,0.0563,102.6,213.3,True,s1->s2->c1->c2,Birmingham,O4922,O5049,shop_and_deliver,shop_and_deliver,next_day,same_day,True,16,16,8.14,7.51,0.0,11.199,2.631,9.394,26.7,both_shop,False,1
6.386,4.855,1.531,0.2398,57.7,240.0,True,s1->s2->c2->c1,Birmingham,O4922,O5826,shop_and_deliver,shop_and_deliver,next_day,same_day,True,16,11,8.14,7.67,0.0,3.73,2.631,1.125,17.6,both_shop,True,0
12.316,12.246,0.07,0.0057,81.0,76.2,False,s1->s2->c1->c2,Birmingham,O4922,O5188,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,16,7,8.14,8.12,0.0,9.615,2.631,7.054,43.8,both_shop,False,0
26.946,12.573,14.373,0.5334,36.5,111.9,True,s1->s2->c2->c1,Birmingham,O4935,O5351,shop_and_deliver,delivery_only,next_day,on_demand,True,5,20,7.58,12.46,0.0,9.467,11.92,3.106,8.1,mixed,True,0
30.4,18.202,12.198,0.4012,84.9,214.7,True,s1->s2->c2->c1,Birmingham,O4935,O5736,shop_and_deliver,delivery_only,next_day,same_day,True,5,15,7.58,9.18,0.0,11.642,11.92,6.561,25.3,mixed,True,0
