solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,solo_pay_total,bundle_offer_pay,est_minutes,pay_per_hour,pay_per_km,total_items,items_per_dollar,assigned_shopper,shopper_rating,preferred_shopper,accepted,both_shop_flag,both_delivery_flag,same_store_flag,has_on_demand,metro_Austin,metro_Birmingham,metro_Los Angeles,metro_San Francisco,predicted_acceptance
31.909,27.406,4.503,0.1411,83.5,216.9,True,s1->s2->c2->c1,Birmingham,O1189,O1570,delivery_only,shop_and_deliver,same_day,same_day,True,6,8,9.7,7.4,0.0,18.747,11.625,8.659,23.1,mixed,False,17.1,14.02,83.5,10.07,0.51,14,0.999,SH16,4.72,0,0,0,0,1,0,0,1,0,0,0.08357409
26.91,9.564,17.346,0.6446,50.4,113.5,True,s1->s2->c2->c1,Birmingham,O4839,O5361,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,14,9.27,8.66,0.0,1.613,9.48,7.951,6.5,both_shop,True,17.93,14.7,50.4,17.5,1.52,28,1.905,SH91,4.74,0,0,1,0,1,1,0,1,0,0,0.13649738
6.231,3.55,2.682,0.4304,29.8,120.0,True,s1->s2->c2->c1,Los Angeles,O1178,O4479,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,10,5,8.67,7.58,0.0,2.706,2.694,0.844,44.0,both_shop,True,16.25,13.32,29.8,26.82,3.65,15,1.126,SH81,4.66,0,0,1,0,1,1,0,0,1,0,0.5161159
12.595,7.867,4.728,0.3754,38.7,112.2,True,s1->s2->c1->c2,San Francisco,O3118,O5678,delivery_only,shop_and_deliver,on_demand,same_day,True,12,14,7.69,7.42,0.0,4.902,2.965,6.665,7.8,mixed,True,15.11,12.39,38.7,19.21,1.56,26,2.098,SH38,4.42,0,1,0,0,1,1,0,0,0,1,0.33845437
11.235,5.482,5.752,0.512,44.2,120.0,True,s1->s2->c2->c1,San Francisco,O1693,O5018,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,6,8,5.1,8.22,0.0,4.644,5.198,0.839,4.2,both_shop,True,13.32,10.92,44.2,14.82,1.96,14,1.282,SH85,4.5,0,0,1,0,1,1,0,0,0,1,0.2895113
19.434,8.872,10.561,0.5435,25.3,106.1,True,s1->s2->c2->c1,Los Angeles,O2265,O4138,delivery_only,delivery_only,on_demand,on_demand,True,5,12,7.42,8.08,0.0,3.836,7.199,5.036,13.9,both_delivery,True,15.5,12.71,25.3,30.14,1.42,17,1.338,SH1,5.0,0,1,0,1,1,1,0,0,1,0,0.6359936
19.199,11.356,7.843,0.4085,41.0,111.4,True,s1->s2->c2->c1,Birmingham,O1883,O3599,delivery_only,shop_and_deliver,same_day,on_demand,True,8,1,8.46,5.55,0.0,9.364,8.604,1.991,8.6,mixed,True,14.010000000000002,11.49,41.0,16.81,1.0,9,0.783,SH33,5.0,0,0,0,0,1,1,0,1,0,0,0.33797452
18.462,16.59,1.872,0.1014,54.8,82.8,True,s1->s2->c1->c2,Los Angeles,O2450,O5503,delivery_only,shop_and_deliver,on_demand,on_demand,True,9,2,6.61,4.76,0.0,15.517,1.072,16.317,37.2,mixed,False,11.370000000000001,9.32,54.8,10.2,0.56,11,1.18,SH30,5.0,0,0,0,0,1,1,0,0,1,0,0.08464366
26.683,26.665,0.018,0.0007,78.6,1402.3,True,s1->s2->c1->c2,Austin,O436,O3518,delivery_only,shop_and_deliver,next_day,next_day,True,13,16,8.17,9.26,0.0,20.438,6.226,14.23,37.7,mixed,False,17.43,14.29,78.6,10.91,0.53,29,2.029,SH29,4.44,1,0,0,0,1,0,1,0,0,0,0.057594586
32.671,19.517,13.154,0.4026,63.7,95.2,True,s1->s2->c1->c2,Los Angeles,O404,O1562,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,10,20,6.59,10.32,0.0,10.273,9.244,14.184,24.8,both_shop,True,16.91,13.87,63.7,13.06,0.71,30,2.163,SH56,4.6,1,0,1,0,1,1,0,0,1,0,0.06787692
2.905,2.902,0.003,0.001,46.6,76.8,True,s1->s2->c1->c2,San Francisco,O3487,O4840,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,13,14,7.92,9.89,0.0,2.635,0.268,2.37,43.2,both_shop,False,17.810000000000002,14.6,46.6,18.8,4.86,27,1.849,SH97,4.75,0,0,1,0,1,1,0,0,0,1,0.3987251
10.499,5.197,5.302,0.505,81.1,105.1,True,s1->s2->c2->c1,San Francisco,O630,O2134,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,15,33,9.92,14.47,0.0,3.278,4.29,1.919,14.9,both_shop,True,24.39,20.0,81.1,14.8,3.78,48,2.4,SH70,4.09,0,1,1,0,1,1,0,0,0,1,0.1898412
18.587,14.963,3.624,0.195,56.2,229.5,True,s1->s2->c1->c2,Birmingham,O3309,O3624,shop_and_deliver,delivery_only,same_day,same_day,True,10,5,6.61,6.03,0.0,11.35,3.613,11.362,10.5,mixed,True,12.64,10.36,56.2,11.06,0.69,15,1.448,SH62,5.0,0,0,0,0,1,0,0,1,0,0,0.11063956
22.615,19.824,2.792,0.1234,55.9,97.7,True,s1->s2->c2->c1,Birmingham,O3787,O5988,shop_and_deliver,delivery_only,on_demand,on_demand,True,7,4,7.45,6.3,0.0,14.126,8.459,5.698,22.3,mixed,False,13.75,11.27,55.9,12.1,0.57,11,0.976,SH73,4.63,1,0,0,0,1,1,0,1,0,0,0.16280445
16.038,11.599,4.439,0.2768,41.4,107.8,True,s1->s2->c2->c1,Birmingham,O1621,O5406,delivery_only,shop_and_deliver,same_day,on_demand,True,2,3,7.14,5.33,0.0,8.029,6.234,3.569,12.2,mixed,True,12.469999999999999,10.23,41.4,14.83,0.87,5,0.489,SH31,4.81,0,0,0,0,1,1,0,1,0,0,0.43166837
26.77,17.991,8.779,0.328,82.2,98.9,True,s1->s2->c1->c2,Los Angeles,O827,O2176,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,16,20,8.45,11.66,0.0,12.34,5.651,15.469,21.1,both_shop,True,20.11,16.49,82.2,12.04,0.91,36,2.183,SH3,4.31,0,0,1,0,1,1,0,0,1,0,0.11555468
14.269,8.249,6.02,0.4219,46.4,87.4,True,s1->s2->c2->c1,San Francisco,O2516,O5018,delivery_only,shop_and_deliver,on_demand,same_day,True,13,8,9.42,8.22,0.0,7.41,6.715,0.839,32.6,mixed,True,17.64,14.46,46.4,18.7,1.73,21,1.452,SH85,4.5,0,0,0,0,1,1,0,0,0,1,0.3057786
13.537,10.285,3.252,0.2402,58.3,76.3,True,s1->s2->c1->c2,Birmingham,O1041,O5183,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,13,7,9.68,8.52,0.0,7.468,2.817,7.903,43.7,both_shop,True,18.2,14.92,58.3,15.36,1.44,20,1.34,SH57,4.71,0,0,1,0,1,1,0,1,0,0,0.14586055
4.629,3.824,0.805,0.1739,30.0,240.0,True,s1->s2->c2->c1,Austin,O3638,O4258,delivery_only,shop_and_deliver,next_day,same_day,True,8,7,6.72,7.93,0.0,2.606,1.705,1.218,1.4,mixed,False,14.649999999999999,12.01,30.0,24.02,3.06,15,1.249,SH39,4.86,0,1,0,0,1,0,1,0,0,0,0.39830378
35.976,19.453,16.524,0.4593,67.2,106.5,True,s1->s2->c1->c2,Austin,O609,O4965,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,24,18,16.45,9.06,0.0,9.234,10.219,15.539,13.5,both_shop,True,25.509999999999998,20.92,67.2,18.68,1.07,42,2.008,SH64,4.41,0,0,1,0,1,1,1,0,0,0,0.16478993
22.292,14.953,7.339,0.3292,59.0,120.0,True,s1->s2->c2->c1,Birmingham,O445,O5993,delivery_only,shop_and_deliver,same_day,on_demand,True,16,16,8.09,8.17,0.0,12.383,9.861,2.569,20.5,mixed,True,16.259999999999998,13.33,59.0,13.56,0.89,32,2.401,SH89,5.0,1,0,0,0,1,1,0,1,0,0,0.15110116
6.464,5.296,1.167,0.1806,27.1,120.0,True,s2->s1->c2->c1,San Francisco,O1079,O4867,shop_and_deliver,shop_and_deliver,on_demand,same_day,False,5,6,4.77,6.1,0.376,3.506,2.518,1.754,32.1,both_shop,True,10.87,8.91,27.1,19.73,1.65,11,1.235,SH19,4.44,1,1,1,0,0,1,0,0,0,1,0.55892783
19.838,17.08,2.758,0.139,61.3,112.8,True,s1->s2->c1->c2,Birmingham,O1159,O1799,delivery_only,shop_and_deliver,on_demand,on_demand,True,17,15,8.86,9.98,0.0,11.17,5.91,8.017,7.2,mixed,False,18.84,15.45,61.3,15.12,0.9,32,2.071,SH58,4.41,0,1,0,0,1,1,0,1,0,0,0.13062316
24.88,9.887,14.993,0.6026,62.0,100.5,True,s1->s2->c2->c1,Birmingham,O50,O2961,delivery_only,shop_and_deliver,on_demand,on_demand,True,7,16,5.98,10.22,0.0,4.388,9.69,5.499,19.5,mixed,True,16.200000000000003,13.28,62.0,12.85,1.33,23,1.732,SH63,4.5,0,1,0,0,1,1,0,1,0,0,0.107962094
9.255,4.539,4.716,0.5095,64.6,84.4,True,s1->s2->c2->c1,San Francisco,O314,O2150,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,5,12.38,4.84,0.0,2.637,3.676,1.902,35.6,both_shop,True,17.22,14.12,64.6,13.11,3.04,19,1.346,SH87,5.0,0,0,1,0,1,1,0,0,0,1,0.05834195
13.192,7.462,5.731,0.4344,52.6,200.0,True,s1->s2->c2->c1,Birmingham,O3686,O3899,shop_and_deliver,shop_and_deliver,same_day,same_day,True,11,4,9.08,5.23,0.0,3.72,4.725,3.742,40.0,both_shop,True,14.31,11.73,52.6,13.38,1.55,15,1.279,SH4,4.61,0,0,1,0,1,0,0,1,0,0,0.1418896
17.026,16.186,0.84,0.0493,51.3,83.9,True,s1->s2->c1->c2,San Francisco,O1440,O1980,shop_and_deliver,delivery_only,same_day,on_demand,True,4,3,5.94,4.89,0.0,10.674,5.511,6.003,36.1,mixed,False,10.83,8.88,51.3,10.39,0.55,7,0.788,SH31,4.81,0,0,0,0,1,1,0,0,0,1,0.09948149
16.3,6.68,9.62,0.5902,33.4,120.0,True,s1->s2->c2->c1,San Francisco,O2046,O2275,delivery_only,shop_and_deliver,same_day,on_demand,True,7,12,8.89,10.26,0.0,1.5,5.56,5.179,17.0,mixed,True,19.15,15.7,33.4,28.2,2.32,19,1.21,SH62,5.0,0,0,0,0,1,1,0,0,0,1,0.62634975
18.524,13.325,5.199,0.2807,59.0,83.6,True,s1->s2->c1->c2,Birmingham,O3417,O5116,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,17,11,10.0,6.97,0.0,8.304,5.021,8.482,36.4,both_shop,True,16.97,13.92,59.0,14.16,1.04,28,2.011,SH20,4.75,1,1,1,0,1,1,0,1,0,0,0.18343677
18.187,11.957,6.231,0.3426,59.0,120.0,True,s1->s2->c1->c2,Austin,O1131,O4944,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,10,1,9.36,6.43,0.0,7.593,4.364,9.46,34.7,both_shop,True,15.79,12.95,59.0,13.17,1.07,11,0.849,SH90,4.27,0,0,1,0,1,1,1,0,0,0,0.12313983
5.465,5.017,0.448,0.0819,54.3,84.0,True,s1->s2->c1->c2,Birmingham,O2808,O4793,delivery_only,shop_and_deliver,next_day,on_demand,True,9,20,10.6,9.57,0.0,4.767,0.25,4.965,36.0,mixed,False,20.17,16.54,54.3,18.28,3.23,29,1.753,SH70,4.09,0,0,0,0,1,1,0,1,0,0,0.6663546
30.365,14.584,15.782,0.5197,89.8,120.0,True,s1->s2->c2->c1,Austin,O76,O3165,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,11,12,8.99,9.01,0.0,8.907,12.344,5.677,6.7,both_shop,True,18.0,14.76,89.8,9.86,1.01,23,1.558,SH61,4.66,0,0,1,0,1,1,1,0,0,0,0.034935184
30.411,20.188,10.224,0.3362,72.1,213.8,True,s1->s2->c2->c1,Austin,O1199,O2815,shop_and_deliver,shop_and_deliver,same_day,same_day,True,6,11,8.940000000000001,9.22,0.0,16.513,13.368,3.675,26.2,both_shop,True,18.160000000000004,14.89,72.1,12.39,0.73,17,1.142,SH29,4.44,1,0,1,0,1,0,1,0,0,0,0.13378645
12.699,7.872,4.828,0.3802,44.7,104.9,True,s1->s2->c2->c1,Birmingham,O2074,O3046,shop_and_deliver,delivery_only,on_demand,same_day,True,5,12,7.74,13.83,0.0,4.961,4.894,2.911,15.1,mixed,True,21.57,17.69,44.7,23.74,2.22,17,0.961,SH18,4.93,0,0,0,0,1,1,0,1,0,0,0.42294014
15.12,6.778,8.341,0.5517,51.7,228.9,True,s1->s2->c2->c1,Birmingham,O2287,O4874,delivery_only,shop_and_deliver,same_day,next_day,True,5,14,7.82,8.83,0.0,5.075,6.708,1.703,11.1,mixed,True,16.65,13.65,51.7,15.84,1.98,19,1.392,SH31,4.81,0,0,0,0,1,0,0,1,0,0,0.20659341
17.04,14.142,2.898,0.1701,57.7,99.5,True,s1->s2->c2->c1,San Francisco,O3189,O5003,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,7,6.52,7.27,0.0,8.984,5.941,5.158,20.5,both_shop,False,13.79,11.31,57.7,11.76,0.79,14,1.238,SH94,5.0,0,0,1,0,1,1,0,0,0,1,0.13338685
11.297,8.078,3.219,0.2849,48.5,120.0,True,s1->s2->c1->c2,San Francisco,O1521,O2468,delivery_only,shop_and_deliver,on_demand,same_day,True,14,13,8.07,10.76,0.0,5.173,2.905,5.486,43.1,mixed,True,18.83,15.44,48.5,19.1,1.89,27,1.749,SH27,4.42,0,0,0,0,1,1,0,0,0,1,0.3255653
17.853,11.516,6.337,0.355,49.1,240.0,True,s1->s2->c2->c1,San Francisco,O1903,O2759,shop_and_deliver,shop_and_deliver,same_day,next_day,True,6,6,5.64,10.06,0.0,8.661,7.499,2.855,6.8,both_shop,True,15.7,12.87,49.1,15.73,1.11,12,0.932,SH57,4.71,0,0,1,0,1,0,0,0,0,1,0.174973
32.262,15.473,16.789,0.5204,61.8,100.4,True,s1->s2->c2->c1,Los Angeles,O1562,O3061,shop_and_deliver,delivery_only,on_demand,same_day,True,20,13,10.32,6.85,0.0,11.578,14.184,3.895,19.6,mixed,True,17.17,14.08,61.8,13.67,0.9,33,2.344,SH60,4.65,0,1,0,0,1,1,0,0,1,0,0.12513039
10.061,5.434,4.628,0.46,36.1,101.2,True,s1->s2->c1->c2,Austin,O3908,O5024,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,13,5,8.04,7.94,0.0,2.789,2.645,4.772,18.8,both_shop,True,15.98,13.1,36.1,21.77,2.37,18,1.374,SH47,4.98,0,0,1,0,1,1,1,0,0,0,0.32227588
24.263,23.542,0.721,0.0297,84.6,85.6,True,s1->s2->c1->c2,Los Angeles,O1021,O5213,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,5,10,6.28,8.719999999999999,0.0,16.079,7.463,9.337,34.4,both_shop,False,15.0,12.3,84.6,8.72,0.52,15,1.22,SH51,4.78,0,0,1,0,1,1,0,0,1,0,0.029865935
19.424,16.092,3.331,0.1715,49.1,120.0,True,s1->s2->c1->c2,Austin,O495,O1223,shop_and_deliver,delivery_only,on_demand,next_day,True,12,35,6.61,16.42,0.0,10.865,5.228,8.969,22.2,mixed,False,23.03,18.88,49.1,23.07,1.17,47,2.489,SH40,4.14,0,1,0,0,1,1,1,0,0,0,0.28407606
26.276,22.062,4.214,0.1604,61.4,224.0,True,s1->s2->c2->c1,San Francisco,O1105,O5626,delivery_only,shop_and_deliver,same_day,next_day,True,13,5,10.63,6.68,0.0,16.075,10.145,5.986,16.0,mixed,False,17.310000000000002,14.19,61.4,13.87,0.64,18,1.268,SH45,4.36,0,0,0,0,1,0,0,0,0,1,0.11872537
10.892,6.956,3.935,0.3613,41.7,94.5,True,s1->s2->c2->c1,Los Angeles,O1044,O4340,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,2,23,6.35,10.93,0.0,4.992,4.464,1.964,25.5,both_shop,True,17.28,14.17,41.7,20.39,2.01,25,1.764,SH93,4.67,1,0,1,0,1,1,0,0,1,0,0.3212928
30.775,13.683,17.092,0.5554,59.0,118.5,True,s1->s2->c1->c2,Austin,O311,O4581,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,8,10,9.11,10.67,0.0,4.082,9.601,11.573,1.5,both_shop,True,19.78,16.22,59.0,16.49,1.18,18,1.11,SH80,4.52,1,0,1,0,1,1,1,0,0,0,0.26858786
7.844,5.004,2.841,0.3621,67.7,120.0,True,s1->s2->c1->c2,Birmingham,O369,O693,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,20,18,9.48,9.01,0.0,2.559,2.445,2.954,17.0,both_shop,True,18.490000000000002,15.16,67.7,13.44,2.97,38,2.507,SH34,5.0,0,0,1,0,1,1,0,1,0,0,0.097559996
12.754,12.201,0.553,0.0434,42.8,222.0,True,s1->s2->c1->c2,Austin,O5275,O5597,delivery_only,shop_and_deliver,same_day,same_day,True,6,5,7.94,8.68,0.0,9.179,3.023,6.709,18.0,mixed,False,16.62,13.63,42.8,19.11,1.11,11,0.807,SH50,4.76,1,0,0,0,1,0,1,0,0,0,0.4698438
7.755,6.842,0.913,0.1177,27.9,240.0,True,s2->c2->s1->c1,Austin,O2205,O2220,delivery_only,delivery_only,next_day,same_day,False,9,9,8.25,7.87,0.373,4.91,2.834,1.856,15.6,both_delivery,False,16.12,13.22,27.9,28.43,1.9,18,1.362,SH72,4.63,0,1,0,1,0,0,1,0,0,0,0.6065132
24.981,12.057,12.924,0.5173,65.6,104.2,True,s1->s2->c1->c2,Los Angeles,O1504,O5562,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,9,16,7.65,9.61,0.0,4.466,7.591,9.798,15.8,both_shop,True,17.259999999999998,14.15,65.6,12.94,1.16,25,1.767,SH45,4.36,0,1,1,0,1,1,0,0,1,0,0.10311594
18.221,7.661,10.56,0.5795,45.8,120.0,True,s1->s2->c2->c1,San Francisco,O2271,O3822,shop_and_deliver,delivery_only,same_day,on_demand,False,19,32,10.44,11.95,0.288,3.981,7.553,3.393,35.1,mixed,True,22.39,18.36,45.8,24.05,2.37,51,2.778,SH23,4.48,0,1,0,0,0,1,0,0,0,1,0.23561642
11.937,10.314,1.623,0.136,42.8,120.0,True,s1->s2->c1->c2,San Francisco,O4792,O5414,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,2,7,6.83,7.12,0.0,7.18,3.133,5.67,16.6,both_shop,False,13.95,11.44,42.8,16.04,1.1,9,0.787,SH72,4.63,0,1,1,0,1,1,0,0,0,1,0.32293546
31.083,25.298,5.784,0.1861,68.2,233.6,True,s1->s2->c1->c2,Los Angeles,O4520,O5593,delivery_only,shop_and_deliver,same_day,same_day,True,11,8,8.030000000000001,7.57,0.0,17.24,8.058,14.966,6.4,mixed,True,15.600000000000001,12.79,68.2,11.25,0.5,19,1.486,SH37,4.89,0,0,0,0,1,0,0,0,1,0,0.07989389
10.953,8.768,2.185,0.1995,21.5,236.7,True,s1->s2->c1->c2,Austin,O834,O3334,delivery_only,delivery_only,same_day,same_day,True,10,39,7.39,15.81,0.0,5.693,3.075,4.802,3.3,both_delivery,True,23.2,19.02,21.5,53.08,2.14,49,2.576,SH19,4.44,1,1,0,1,1,0,1,0,0,0,0.94453853
11.25,4.482,6.768,0.6016,40.0,107.5,True,s2->s1->c2->c1,Austin,O2587,O3433,shop_and_deliver,shop_and_deliver,on_demand,on_demand,False,9,2,9.71,5.17,0.481,1.043,3.918,3.165,12.5,both_shop,True,14.88,12.2,40.0,18.3,2.66,11,0.902,SH88,4.33,0,0,1,0,0,1,1,0,0,0,0.41867796
16.378,16.186,0.192,0.0117,56.0,120.0,True,s1->s2->c1->c2,Birmingham,O3335,O4864,delivery_only,shop_and_deliver,same_day,on_demand,True,10,8,7.94,9.64,0.0,10.956,5.23,5.917,44.1,mixed,False,17.580000000000002,14.42,56.0,15.45,0.89,18,1.248,SH41,4.55,0,0,0,0,1,1,0,1,0,0,0.16078293
10.991,10.222,0.768,0.0699,53.7,240.0,True,s1->s2->c2->c1,Birmingham,O2933,O3554,delivery_only,shop_and_deliver,same_day,next_day,True,8,22,8.05,10.12,0.0,6.839,3.804,3.383,18.2,mixed,False,18.17,14.9,53.7,16.65,1.44,30,2.013,SH52,5.0,1,0,0,0,1,0,0,1,0,0,0.15095952
35.205,16.714,18.492,0.5253,86.1,120.0,True,s1->s2->c2->c1,Los Angeles,O15,O1137,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,12,16,9.22,9.93,0.0,14.676,16.584,2.038,19.0,both_shop,True,19.15,15.7,86.1,10.94,0.93,28,1.783,SH10,4.63,0,0,1,0,1,1,0,0,1,0,0.08095798
12.602,12.602,0.0,0.0,49.2,120.0,True,s1->c1->s2->c2,San Francisco,O650,O2835,shop_and_deliver,shop_and_deliver,same_day,on_demand,False,5,5,6.7,7.9,0.376,8.513,4.077,4.632,31.8,both_shop,False,14.600000000000001,11.97,49.2,14.6,0.94,10,0.835,SH93,4.67,1,0,1,0,0,1,0,0,0,1,0.24482587
11.392,11.354,0.037,0.0033,53.2,119.1,True,s1->s2->c1->c2,Austin,O285,O5074,delivery_only,shop_and_deliver,on_demand,on_demand,True,11,7,8.63,6.85,0.0,9.76,1.594,8.203,0.9,mixed,False,15.48,12.69,53.2,14.31,1.11,18,1.418,SH22,4.81,0,0,0,0,1,1,1,0,0,0,0.13203205
10.055,8.396,1.66,0.1651,62.3,235.9,True,s1->s2->c1->c2,San Francisco,O4377,O5869,shop_and_deliver,shop_and_deliver,same_day,same_day,False,20,14,13.08,8.4,0.119,5.609,2.671,4.716,4.1,both_shop,False,21.48,17.61,62.3,16.96,2.07,34,1.931,SH60,4.65,0,0,1,0,0,0,0,0,0,1,0.20340496
11.418,10.987,0.43,0.0377,51.7,199.1,True,s1->s2->c1->c2,Birmingham,O48,O3760,shop_and_deliver,shop_and_deliver,same_day,same_day,True,7,14,6.25,8.51,0.0,8.668,2.319,6.78,40.9,both_shop,False,14.76,12.1,51.7,14.04,1.09,21,1.736,SH23,4.48,0,0,1,0,1,0,0,1,0,0,0.13910335
29.554,26.731,2.823,0.0955,99.2,231.4,True,s1->s2->c1->c2,Los Angeles,O2412,O4912,shop_and_deliver,shop_and_deliver,same_day,next_day,True,9,4,8.21,5.28,0.0,16.92,9.811,9.932,8.6,both_shop,False,13.490000000000002,11.06,99.2,6.69,0.41,13,1.175,SH14,4.83,1,0,1,0,1,0,0,0,1,0,0.030897709
16.831,15.432,1.399,0.0831,31.5,85.6,True,s1->s2->c1->c2,San Francisco,O686,O2947,delivery_only,delivery_only,on_demand,same_day,True,23,21,15.26,11.33,0.0,10.652,4.78,7.271,34.4,both_delivery,False,26.59,21.8,31.5,41.52,1.4,44,2.018,SH3,4.31,0,1,0,1,1,1,0,0,0,1,0.5768892
35.497,21.242,14.255,0.4016,77.5,227.3,True,s1->s2->c2->c1,Austin,O2034,O4854,shop_and_deliver,shop_and_deliver,next_day,same_day,True,12,8,9.69,8.36,0.0,18.104,16.18,3.138,12.7,both_shop,True,18.049999999999997,14.8,77.5,11.46,0.69,20,1.351,SH26,4.98,0,0,1,0,1,0,1,0,0,0,0.06667273
10.622,5.343,5.279,0.497,23.5,240.0,True,s1->s2->c1->c2,San Francisco,O1802,O3194,delivery_only,delivery_only,next_day,same_day,False,27,6,12.63,5.64,0.119,2.527,2.757,5.168,15.2,both_delivery,True,18.27,14.98,23.5,38.25,2.75,33,2.203,SH12,4.97,0,1,0,1,0,0,0,0,0,1,0.74765325
19.29,13.421,5.869,0.3043,68.0,109.2,True,s1->s2->c2->c1,San Francisco,O1579,O2003,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,12,10,8.74,7.97,0.0,10.001,7.935,3.42,10.8,both_shop,True,16.71,13.7,68.0,12.09,1.01,22,1.606,SH72,4.63,0,0,1,0,1,1,0,0,0,1,0.11116678
24.83,10.577,14.254,0.574,58.2,196.6,True,s1->s2->c2->c1,Birmingham,O2297,O4430,shop_and_deliver,shop_and_deliver,same_day,same_day,True,10,11,9.21,8.24,0.0,5.218,9.736,5.358,43.4,both_shop,True,17.450000000000003,14.31,58.2,14.75,1.34,21,1.468,SH31,4.81,0,0,1,0,1,0,0,1,0,0,0.10126073
16.523,8.312,8.212,0.497,25.1,120.0,True,s2->s1->c1->c2,San Francisco,O2342,O5939,delivery_only,delivery_only,same_day,on_demand,False,2,13,6.34,8.6,0.376,3.174,4.762,6.791,31.0,both_delivery,True,14.94,12.25,25.1,29.28,1.46,15,1.224,SH96,5.0,0,0,0,1,0,1,0,0,0,1,0.57981145
4.918,4.848,0.07,0.0142,69.5,75.4,True,s1->s2->c1->c2,San Francisco,O396,O3856,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,10,11,8.6,10.6,0.0,4.073,0.775,3.367,44.6,both_shop,False,19.2,15.74,69.5,13.59,3.18,21,1.334,SH99,4.74,0,0,1,0,1,1,0,0,0,1,0.13509227
12.578,8.35,4.228,0.3362,39.7,120.0,True,s1->s2->c2->c1,Birmingham,O3082,O5251,delivery_only,shop_and_deliver,same_day,on_demand,True,8,13,8.31,9.22,0.0,6.211,5.22,2.138,31.4,mixed,True,17.53,14.37,39.7,21.72,1.7,21,1.461,SH67,4.84,0,0,0,0,1,1,0,1,0,0,0.3464501
6.344,3.466,2.878,0.4536,51.4,213.4,True,s1->s2->c2->c1,Austin,O2500,O4970,shop_and_deliver,shop_and_deliver,same_day,next_day,True,14,12,8.41,7.94,0.0,2.065,2.472,1.401,26.6,both_shop,True,16.35,13.41,51.4,15.65,3.76,26,1.939,SH59,4.77,0,0,1,0,1,0,1,0,0,0,0.2599503
3.866,3.013,0.853,0.2208,33.5,240.0,True,s1->s2->c1->c2,San Francisco,O282,O4915,delivery_only,shop_and_deliver,same_day,next_day,True,9,10,9.57,8.93,0.0,1.898,1.114,1.637,26.1,mixed,True,18.5,15.17,33.5,27.17,4.87,19,1.252,SH48,5.0,1,1,0,0,1,0,0,0,0,1,0.74304765
22.319,14.794,7.525,0.3372,88.1,211.4,True,s1->s2->c2->c1,Los Angeles,O277,O4147,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,7,7.86,7.35,0.0,8.616,8.07,6.178,28.6,both_shop,True,15.21,12.47,88.1,8.49,0.84,15,1.203,SH80,4.52,1,0,1,0,1,0,0,0,1,0,0.070073925
1.034,0.783,0.251,0.243,49.4,120.0,True,s1->s2->c1->c2,San Francisco,O811,O5791,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,3,24,5.8,11.74,0.0,0.553,0.229,0.575,19.7,both_shop,True,17.54,14.38,49.4,17.47,16.29,27,1.878,SH94,5.0,0,1,1,0,1,1,0,0,0,1,0.36626652
21.034,16.88,4.154,0.1975,40.1,240.0,True,s1->s2->c2->c1,Los Angeles,O840,O873,delivery_only,delivery_only,same_day,next_day,True,19,5,9.08,4.84,0.0,11.651,7.903,5.229,40.5,both_delivery,True,13.92,11.41,40.1,17.07,0.67,24,2.103,SH75,4.91,0,1,0,1,1,0,0,0,1,0,0.33439252
27.877,19.887,7.99,0.2866,60.3,204.6,True,s1->s2->c2->c1,Los Angeles,O1263,O3315,shop_and_deliver,shop_and_deliver,same_day,next_day,False,6,6,9.55,10.82,0.137,15.653,11.826,4.097,35.4,both_shop,True,20.37,16.7,60.3,16.62,0.84,12,0.719,SH24,4.53,0,0,1,0,0,0,0,0,1,0,0.14337078
